Iteración,x_n,f(x_n),f'(x_n),x_n+1,Error
1,3.0,6.909282046710587,27.07257436263153,2.7447866629097706,0.2552133370902294
2,2.7447866629097706,0.5675552521049774,22.69057447206814,2.7197738430358784,0.025012819873892145
3,2.7197738430358784,0.005113680061974435,22.282321382375,2.7195443480934878,0.00022949494239066226
4,2.7195443480934878,4.27809201397622e-07,22.278593168596935,2.7195443288907852,1.920270253918943e-08
